,punjabi_text,result
107,"ਕੰਮ ਨੂੰ ਕਲਾ ਦੇ ਤੌਰ ਤੇ ਵਿਚਾਰ ਕਰੋ , ਰਚਨਾਤਮਕਤਾ ਨਾਲ ਖਿੜ ਜਾਵੇਗਾ",0
108,ਮੇਰੀ  ਰੁਟੀਨ ਸਿਰਫ ਰਸੋਈ ਤੋਂ ਫਰਿੱਜ ਤੱਕ ਹੈ !,1
109,"ਹਵਾਵਾਂ ਵਗਦੀਆਂ  , ਜਦੋਂ ਹਵਾ ਵਗਦੀਆਂ  , ਆਪਣੀ ਮੰਜ਼ਿਲ ਨੂੰ ਆਪਣੇ  ਫੈਸਲਾ ਕਰੋ",0
110,"ਹਵਾ ਵਿਚ ਸੁਪਨੇ ਉਡਾਓ , ਜ਼ਿੱਦ ਨਾਲ ਉਨ੍ਹਾਂ ਨੂੰ ਹਕੀਕਤ ਬਣਾਓ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ  ਮਿਹਨਤ ਨਾਲ ਪੂਰਾ ਕਰੋ",0
111,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਸਰੀਰਕ ਸਿੱਖਿਆ ਅਧਿਆਪਕ ਨੂੰ  ਅਹਿਸਾਸ ਨਹੀਂ ਹੁੰਦਾ ਕਿ ਉਨ੍ਹਾਂ ਦੀ ਕਲਾਸ ਵਿਚ ਕਿੰਨੇ ਗੈਰ-ਸਿਹਤਮੰਦ ਲੋਕ  .,1
112,"ਉਮੀਦ ਹੈ ਕਿ ਕੋਈ ਵਿਅਕਤੀ ਦੇ  ਨੂੰ ਸਾਂਝਾ ਕਰੋ ,  ਮਨੁੱਖਤਾ ਹੈ",0
113,`` ਬਹੁਤ ਜ਼ਿਆਦਾ '' ਫਿਲਟਰ ਕਰਨਾ `` ਸਾਹ ਨਹੀਂ ਦੇਵੇਗਾ ! '',1
114,"ਵੱਡੇ ਕਦਮਾਂ ਵਿਚ ਵੱਡੇ ਸੁਪਨੇ ਲੁਕਵੇਂ ਹੋਏ , ਨਿਰਦੋਸ਼ਾਂ ਅੱਖਾਂ ਵਿਚ ਉਮੀਦਾਂ ਸ਼ਿਮਰ",0
115,ਰੁੱਖ ਦੇ ਹੇਠਾਂ ਖੜ੍ਹੇ ਹੋਏ ਅਤੇ   ਅਤੇ ਤੰਦਰੁਸਤੀ  ਨੋਬਲ ਪੁਰਸਕਾਰ ਲੈਣ ਦੀ ਤਿਆਰੀ ਅਤੇ ਤਿਆਰੀ  ਰਹੇ ਹਾਂ !,1
116,"ਸੰਤੁਲਨ ਬਣਾਈ ਰੱਖੋ , ਕੰਮ ਅਤੇ ਆਰਾਮ ਦਾ ਤਾਲਮੇਲ ਰੱਖੋ , ਖੁਸ਼ ਰਹੋ",0
117,"ਮਨੁੱਖਾਂ ਨਾਲੋਂ ਵਧੀਆ ? ਸ਼ਾਇਦ ,  ਕੀ ਤੁਸੀਂ ਮੈਨੂੰ ਸਵੀਕਾਰ   ਤਿਆਰ ਹੋ ?",1
118,ਅਸੀਂ ਬਿਨਾਂ ਕਿਸੇ ਭਾਸ਼ਾ ਦੇ ਕਿਵੇਂ ਪ੍ਰੇਰਿਤ  ਸਕਦੇ ਹਾਂ ?,1
119,ਬਹੁਤ ਪ੍ਰਤਿਭਾਵਾਨ ਹੈ ਕਿ  ਆਪਣੀਆਂ ਅੱਖਾਂ ਬੰਦ  ਸਕਦਾ ਹੈ ਅਤੇ ਇੱਕ ਤਸਵੀਰ ਬਣਾਉਂਦਾ ਹੈ !,1
120,ਅੱਜ ਕੱਲ੍ਹ ਮੇਰੀ ਜ਼ਿੰਦਗੀ ਵਿਚ ਸਿਰਫ ਦੋ ਚੀਜ਼ਾਂ  - ਗਾਹਕ ਅਤੇ ਵਿਕਰੀ .,1
121,ਨਕਲੀ ਖ਼ਬਰਾਂ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇੰਨੀ ਦਬਦਬਾ  ਜਿਸ ਨੂੰ ਸੱਚਾ ਅਤੇ ਝੂਠ ਪਤਾ ਨਹੀਂ ਹੁੰਦਾ !,1
122,"ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਜਿੰਨਾ ਜ਼ਿਆਦਾ ਕੰਮ ਮੈਂ ਕਰਦਾ ਹਾਂ , ਉਨਾ ਜ਼ਿਆਦਾ ਕਰਜ਼ਾ ਵੱਧਦਾ ਜਾਂਦਾ ਹੈ .",1
123,`` ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਤੁਹਾਡੇ ਕੋਲ ਬਹੁਤ ਸਾਰਾ ਖਾਲੀ ਸਮਾਂ ਹੈ . '',1
124,"ਆਪਣੀ ਕਲਾਕਾਰੀ ਨੂੰ ਵੇਖਦਿਆਂ , ਉਹੀ ਚੀਜ਼  ਵਿੱਚ ਆਉਂਦੀ ਹੈ - ਸ਼ਰਮਨਾਕ .",1
125,ਪੇਂਟਿੰਗ ਵਿਚ ਬਹੁਤ ਸਾਰੇ ਰੰਗ  ਜੋ ਮੇਰੀਆਂ ਅੱਖਾਂ ਚਮਕਦਾਰ,1
126,ਪ੍ਰੋਗ੍ਰਾਮਿੰਗ ਦੀ ਸਟਾਰ ਰਚਨਾਤਮਕਤਾ ਨੂੰ ਚਮਕਦੀ ਹੈ,0
127,"ਨਦੀ ਦੇ ਰਾਵਣੀ ਬਣੋ , ਫਰਸ਼ ਵੱਲ ਵਗਦੇ ਰਹੋ",0
128,"ਕਿਤਾਬਾਂ ਵਿਚ ਗੁਆਉਣਾ ,  ਵੱਖਰੀ ਦੁਨੀਆ ਵਿਚ ਦਾਖਲ ਹੋਣਾ",0
129,"ਹੱਸਣਾ ,   ਦਾ ਅਨੰਦ  ਅਤੇ ਮੁਸਕਰਾਹਟ ਨਾਲ ਜ਼ਿੰਦਗੀ ਦਾ ਗਾਣਾ ਗਾਓ",0
130,"ਮਾਫ਼ ਕਰਨਾ ਸਿੱਖੋ , ਦਿਲ ਹਲਕਾ ਹੈ , ਰਿਸ਼ਤੇ ਮਜ਼ਬੂਤ ​​ਹੁੰਦੇ",0
131,ਗੁਜਰਾਤ ਦੇ ਲੋਕ ਬਹੁਤ ਉਤਸ਼ਾਹ ਨਾਲ ਤਿਉਹਾਰਾਂ ਦਾ ਜਸ਼ਨ ਮਨਾਉਂਦੇ,0
132,"ਛੋਟੇ  ਚੁੱਕੋ , ਜ਼ਿੰਦਗੀ ਦੀਆਂ ਪਹਾੜੀਆਂ ਨੂੰ ਜਿੱਤੋ",0
133,ਤੁਹਾਡੀ ਕਲਾ ਵਿਚ ਕੋਈ ਡੂੰਘਾਈ ਨਹੀਂ ਹੈ.ਇਹ ਸਿਰਫ ਇੱਕ ਸਤਹੀ ਪ੍ਰਦਰਸ਼ਨ ਹੈ .,1
134,ਜਿਹੜੇ  ਕਿਸੇ ਨੂੰ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਸਲਾਹ ਦਿੰਦੇ  ਉਨ੍ਹਾਂ ਦੀਆਂ ਆਪਣੀਆਂ ਜ਼ਿੰਦਗੀਆਂ ਨੂੰ ਸੰਭਾਲਣ ਤੋਂ ਅਸਮਰੱਥ  !,1
135,ਅਸੀਂ ਕਿਵੇਂ ਭਾਸ਼ਾ ਤੋਂ ਬਿਨਾਂ ਵਿਰੋਧ ਕਰਾਂਗੇ ?,1
136,ਗਾਇਕੀ ਦਾ ਸੰਗੀਤ ਇੰਨਾ ਬੁਰਾ ਹੈ ਕਿ ਕੰਨ ਦਾ  ਸ਼ੁਰੂ ਹੁੰਦਾ ਹੈ .,1
137,"ਜਿਹੜੇ  ਰੋਜ 'ਨਵੇਂ ਜਨੂੰਨ ' ਲਿਖਦੇ  , ਕੀ ਤੁਸੀਂ ਕਦੇ ਬਿਸਤਰੇ ਤੋਂ ਉੱਠਦੇ ਹੋ ?",1
138,"ਮੈਡਮ ,  ਇੰਨੀ ਉੱਚੇ ਕੁੱਦਣ  ਕਹਿ ਰਹੀ ਹੈ ਕਿ ਅਸੀਂ ਸਮਝਦੇ ਹਾਂ ਕਿ ਅਸੀਂ ਮੱਛਰ ਦੇ ਸਾਮ੍ਹਣੇ ਹਾਂ !",1
139,"ਕੈਮਰੇ ਦੇ ਸਾਮ੍ਹਣੇ  ਕੁਝ ਕਰਨਾ ਚਾਹੁੰਦੇ ਹਾਂ , ਜੀਉਣਾ ਭੁੱਲ ਗਿਆ .",1
140,ਜ਼ਿੰਦਗੀ ਦੇ ਰਾਹ ਤੇ ਦਿਆਲੂ ਲੋਕ  ਜਗ੍ਹਾ ਨੂੰ ਸੌਖਾ ਬਣਾਉਂਦੇ,0
141,"ਬਹੁਤ ਸਾਰੇ ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ ,  ਪਰਦੇ ਸਹੀ ਤਰ੍ਹਾਂ ਪੇਸ਼  ਵਿੱਚ ਅਸਮਰੱਥ  !",1
142,"ਜ਼ਿੰਦਗੀ ਇੱਕ ਯਾਤਰਾ ਹੈ ,  ਵਾਰੀ ਤੇ ਇੱਕ ਨਵਾਂ ਸੀਨ ਹੈ , ਹੱਸਦਾ ਹੈ ਅਤੇ ਅਨੰਦ ਲੈਂਦਾ ਹੈ",0
143,"ਇੱਕ ਡਿਗਰੀ ਲਵੇਗੀ ,  ਨੌਕਰੀ ਲੱਭਣਾ ਮੁਸ਼ਕਲ ਹੋਵੇਗਾ",1
144,"ਰੋਜ਼ ਕੁਝ ਨਵਾਂ ਸਿੱਖੋ , ਗਿਆਨ ਦੀ ਦੀਵਾ ਰੱਖੋ , ਹਨੇਰੇ ਨੂੰ ਮਿਟਾਓ",0
145,"ਫੁੱਲਾਂ ਦੀ ਮੁਸਕੁਰਾਹਟ ਦੇਖੋ , ਆਪਣੇ ਚਿਹਰੇ 'ਤੇ ਉਹੀ ਹਾਸਾ ਲਿਆਓ  (  ਕਿਸਮਾਂ ਦੇ ਚਮਕਦਾਰ ਰੰਗ ਦੇ ਫੁੱਲਾਂ ਦੀ ਕਲਪਨਾ ਕਰੋ )",0
146,ਅਜਿਹੀ ਸੰਖੇਪ ਕਲਾ ਹੈ ਜੋ ਮੈਂ  ਨਹੀਂ ਸਕਦਾ ਕਿ  ਕੀ ਹੈ .,1
147,ਸੂਰਜ ਬਹੁਤ ਤੇਜ਼ੀ ਨਾਲ ਬਾਹਰ ਨਹੀਂ  ? (  ਮੌਸਮ ਵਿਚ ਖੇਡਣਾ ),1
148,"ਸੁਪਨੇ ਵੱਡੇ ਹੁੰਦੇ  ,  ਉੱਠਣਾ ਪਸੰਦ ਨਹੀਂ ਕਰਦੇ .",1
149,ਯੋਗਾ ਬਹੁਤ ਜ਼ਿਆਦਾ ਅਭਿਆਸ ਕੀਤਾ ਕਿ ਹੁਣ ਸੌਣ ਦੀ ਜ਼ਰੂਰਤ ਹੈ .,1
150,"ਅੱਜ , ਪੀਸੀ ਕਲਾਸ ਵਿਚ ਇੰਨਾ ਪਾਣੀ ਪੀਤਾ ਗਿਆ ਹੈ ਜੋ ਮੈਂ ਲੱਗਦਾ ਹਾਂ ਕਿ  ਘੜਾ  ਗਿਆ ਹੈ !",1
151,"ਮੁਸਕਰਾਉਣਾ  ਤੋਂ ਖੂਬਸੂਰਤ ਗਹਿਣਿਆਂ ਹੈ , ਹਮੇਸ਼ਾਂ ਇਸਨੂੰ ਪਹਿਨੋ , ਹੱਸੋ",0
152,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਮੇਰੀ ਡਰਾਇੰਗ ਪੋਸਟ  ਤੋਂ ਪਹਿਲਾਂ , ਮੈਂ ਬਹੁਤ ਕੁਝ ਫਿਲਟਰ ਲਗਾਉਂਦਾ ਹਾਂ ਕਿ  ਤਸਵੀਰ ਗੁੰਮ  ਹੈ .",1
153,ਅਜਿਹੀ ਸੰਖੇਪ ਕਲਾ ਹੈ ਜੋ ਮੈਂ  ਨਹੀਂ ਸਕਦਾ ਕਿ  ਕੀ ਹੈ .,1
154,ਡੰਬਲ ਇੰਨੇ ਚਾਨਣ  ਕਿ ਮੈਂ ਉਨ੍ਹਾਂ ਨੂੰ  ਹੱਥ ਨਾਲ ਚੁੱਕ ਸਕਦਾ ਹਾਂ .,1
155,"ਪੈਸਾ  ਚੀਜ਼ ਨੂੰ ਸਮਝਦਾ ਹੈ , ਮਨੁੱਖਤਾ ਦੀ ਕੋਈ ਕੀਮਤ ਨਹੀਂ ਹੈ .",1
156,ਕੀ  ਇੰਨਾ  ਮਿਹਨਤ ਲਾਗੂ  ਤੋਂ ਬਾਅਦ ਹੀ  ਹੈ ?,1
157,"ਸਵੇਰ ਦੀ ਰੇ ਵਿੰਡੋ ਪੀ ਰਹੀ ਹੈ , ਨਵਾਂ ਦਿਨ ਬੈਗ ਵਿੱਚ ਖੁਸ਼ੀਆਂ ਲਿਆਉਂਦਾ ਹੈ",0
158,"ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਇੱਕ   ਜਾਵਾਂਗਾ , ਨਾ ਕਿ ਇੱਕ ਡਾਕਟਰ .",1
159,"`` ਇੰਨੀ '' ਸੈਲਫੀ `` ਚਿਹਰਾ ਖੁੰਝ ਜਾਵੇਗਾ ,  ਤੁਸੀਂ  ਕੌਣ ਹੋ ? ''",1
160,"ਮੇਰੀ ਜ਼ਿੰਦਗੀ ਦੇ   ਰਿਕਾਰਡ ਕਰਦਾ ਹੈ ,  ਮੈਨੂੰ ਖੁਸ਼ੀ ਦੇ  ਯਾਦ ਨਹੀਂ ਮਿਲ ਸਕਦਾ .",1
161,"ਸਾਨੂੰ  ਬਿਹਤਰ ਭਵਿੱਖ ਦੇ ਸਕਦੀ ਹੈ ,  ਕੀ ਅਸੀਂ   ਤਿਆਰ ਹਾਂ ?",1
162,"ਤਸਵੀਰ ਨੂੰ ਵੇਖਦਿਆਂ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਕਲਾਕਾਰ ਨੇ  ਨੂੰ  ਮਿੰਟਾਂ ਵਿਚ ਬਣਾਇਆ",1
163,"ਮਾਪਿਆਂ ਨੂੰ ਪਹਿਲੀ ਕਮਾਈ ਦਾ ਤੋਹਫਾ , ਉਨ੍ਹਾਂ ਦੀਆਂ ਅੱਖਾਂ ਵਿਚ ਚਮਕਿਆ",0
164,"ਡਾਂਸ ਦੇ ਨਾਮ ਤੇ , ਸਿਰਫ  ਛਾਲ ਮਾਰਦੇ  ,  ਡਾਂਸਰ ਸ਼ਰਮਿੰਦਾ ਹੁੰਦਾ ਹੈ !",1
165,"ਮੈਂ ਹਮੇਸ਼ਾਂ ਆਪਣੀਆਂ ਸ਼ਰਤਾਂ 'ਤੇ ਕੰਮ ਕਰਦਾ ਹਾਂ , ਮੈਂ ਕਿਸੇ ਨਾਲ ਸਮਝੌਤਾ ਨਹੀਂ ਕਰਦਾ .",1
166,"ਮੀਂਹ ਦੀਆਂ ਬੂੰਦਾਂ ਵਿਚ ਨਹਾਉਣਾ , ਜ਼ਿੰਦਗੀ ਦੇ ਗੁਣਾਂ ਵਾਂਗ",0
167,"ਮੈਂ ਇੱਕ ਬਹੁਤ ਹੀ ਰਿਜ਼ਰਵ ਅਤੇ ਸ਼ਰਮਿੰਦਾ ਵਿਅਕਤੀ ਹਾਂ , ਮੈਂ ਕੈਮਰੇ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ ਪਸੰਦ ਨਹੀਂ ਕਰਦਾ .",1
168,"ਸਰਕਾਰ , ਤੁਹਾਡਾ ਆਦਰਸ਼ ਚੰਗਾ ਹੈ ,  ਅਸੀਂ ਇਸਨੂੰ ਸਿਰਫ ਦੂਰੀ ਤੋਂ ਵੇਖ ਸਕਦੇ ਹਾਂ .",1
169,"ਮੈਂ ਇੱਕ ਤਸਵੀਰ ਬਣਾਈ ਹੈ ਜੋ ਕਿਸੇ ਨੂੰ ਵੀ ਹਸਾ ਸਕਦੀ ਹੈ ,   ਕਾਰਨਾਂ ਕਰਕੇ",1
170,"ਅਜਿਹੀ ਖੂਬਸੂਰਤ ਪੇਂਟਿੰਗ ,  ਇੱਕ ਬੱਚੇ ਦੁਆਰਾ ਕੀਤੀ ਜਾਣੀ ਚਾਹੀਦੀ ਸੀ !",1
171,ਮੂਰਤੀਕਾਰ ਕੋਲ ਸ਼ਾਇਦ ਅੱਖਾਂ ਨਹੀਂ ਹੈ .,1
172,"ਕਿਹੜਾ ਯੋਗਾ ਅਸਾਨਾ ਹੈ , ਜਿਸ ਵਿੱਚ ਟਵੀ ਵੀ ਪ੍ਰਬੰਧ ਹੈ ?",1
173,"ਸਮੀਕਰਨ ਹੈ ਜੋ ਮੈਂ ਬਣਾ ਰਿਹਾ ਹਾਂ ,  ਸਿਰਫ  ਵਿਖਾਵਾ ਹੈ ,  ਵਿਚ ਮੈਂ ਸੋਨੇ ਦਾ ਬਹਾਨਾ ਲੱਭ ਰਿਹਾ ਹਾਂ .",1
174,ਅਸੀਂ ਬਿਨਾਂ ਭਾਸ਼ਾ ਤੋਂ ਕਿਵੇਂ ਮਹਿਸੂਸ  ਸਕਦੇ ਹਾਂ ?,1
175,ਮੈਂ ਜਿੰਮ ਤੋਂ ਬਾਹਰ ਦੀ ਪਾਰਕਿੰਗ ਨੂੰ ਲੱਭਣ ਤੋਂ ਬਹੁਤ ਥੱਕ ਗਿਆ ਹਾਂ ਜੋ ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ   .ਟ ਕੀਤਾ ਹੈ !,1
176,"ਆਪਣੇ ਸੁਪਨਿਆਂ ਨੂੰ ਪੂਰਾ   ਕੋਈ  ਨਾ  , ਬੱਸ ਸੋਚਦੇ ਰਹੋ",1
177,"ਖੁੱਲੇ ਅਸਮਾਨ ਦੇ ਹੇਠਾਂ ਤੰਬੂ ਵਿੱਚ ਸੁੱਤੇ ਹੋਏ , ਕੁਦਰਤ ਦੇ ਖੇਤਰ ਵਿੱਚ ਲੀਨ ਹੋਣਾ",0
178,"ਉਸਦੇ ਚਿਹਰੇ 'ਤੇ ਇਕੋ ਭਾਵਨਾ ਹੈ , ਭਾਵੇਂ  ਰੋ ਰਹੀ ਹੈ , ਹੱਸ ਰਹੀ ਹੈ ਜਾਂ ਡਰਦੀ ਹੈ !",1
179,``  ਗਾਣਾ ਸੁਣਦਿਆਂ ਅਜਿਹਾ ਲੱਗਦਾ ਹੈ ਕਿ ਗਾਇਕ ਨੂੰ ਗਾਉਣ ਤੋਂ ਪਹਿਲਾਂ ਸ਼ਰਾਬੀ ਜ਼ਹਿਰ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ ! `` ( ਜਦੋਂ ਗਾਉਣਾ ਬਹੁਤ ਮਾੜਾ ਹੈ ),1
180,"``  ਪੇਂਟਿੰਗ ਨੂੰ ਵੇਖਦਿਆਂ , ਮੈਂ ਮਹਿਸੂਸ ਕੀਤਾ ਕਿ ਪੇਂਟਰ ਪੇਂਟਿੰਗ  ਵਿੱਚ  ਲਾਸ਼ ਨੂੰ ਵੇਖੇਗਾ ! `` ( ਜਦੋਂ ਪੇਂਟਿੰਗ ਬਹੁਤ ਡਰਾਉਣਾ ਹੈ )",1
181,ਸੰਗੀਤ ਸੰਗੀਤ ਨੂੰ ਗੀਤ ਬਣਾਉਣ ਤੋਂ ਪਹਿਲਾਂ ਸੰਗੀਤ ਦੀਆਂ ਕਲਾਸਾਂ ਲੈਣਾ ਚਾਹੀਦਾ ਹੈ .,1
182,ਅੱਜ ਕੱਲ੍ਹ ਮੇਰੀ ਜ਼ਿੰਦਗੀ ਵਿਚ ਸਿਰਫ ਦੋ ਚੀਜ਼ਾਂ  -  ਅਤੇ ਟੈਕਸ .,1
183,"ਮੂਰਤੀਕਾਰ ਦੀਆਂ ਮੂਰਤੀਆਂ ਵਿਚ ਕੋਈ ਰਚਨਾਤਮਕਤਾ ਨਹੀਂ ਹੈ ,  ਸਿਰਫ  ਕਿਸਮ ਦੀਆਂ ਮੂਰਤੀਆਂ ਬਣਾਉਂਦੀ ਹੈ .",1
184,"ਅੱਜ ਦੇ  .ਟ ਤੋਂ ਬਾਅਦ , ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਕੱਲ੍ਹ ਮੈਂ ਆਪਣੇ  ਨੂੰ ਸ਼ੀਸ਼ੇ ਵਿਚ ਆਪਣੇ  ਨੂੰ ਪਛਾਣਨ ਦੇ ਯੋਗ ਨਹੀਂ ਹੋਵਾਂਗਾ !",1
185,`` ਵਾਹ !  ਡਰਾਇੰਗ ਬਹੁਤ ਚੰਗੀ ਹੈ ਕਿ ਬੱਚੇ ਨੇ  ਨੂੰ ਬਣਾਇਆ ਹੈ . '',1
186,ਖੇਡ ਤੋਂ ਬਾਅਦ ਹਮੇਸ਼ਾਂ  ਵਿਚ  ਪ੍ਰਸ਼ਨ ਹੁੰਦਾ ਹੈ - ਕੀ ਤੁਹਾਡੀ ਟੀਮ ਖੇਡ ਰਹੀ ਸੀ ?,1
187,``  ਇੰਨਾ ਸੌਖਾ ਹੈ ਕਿ ਕੋਈ ਵੀ  ਨੂੰ ਬਣਾ ਸਕਦਾ ਹੈ . '',1
188,ਮਨੁੱਖਾਂ ਵਾਂਗ ਗੱਲ  ਦਾ ਦਾਅਵਾ ਕਰਦਾ ਹੈ  ਮੇਰੇ ਚੁਟਕਲੇ 'ਤੇ ਹੱਸਦਾ ਨਹੀਂ ਹੈ .,1
189,"ਜੇ ਸਹਾਇਤਾ ਲਿਖਣਾ ਜ਼ਿੰਦਗੀ ਹੈ , ਤਾਂ ਜ਼ਿੰਦਗੀ ਬਹੁਤ ਬੋਰਿੰਗ ਹੈ .",1
190,"ਹਾਂ , ਮੈਨੂੰ ਪਤਾ ਹੈ ਕਿ ਮੇਰੀ ਅਦਾਕਾਰੀ ਬਹੁਤ ਕੁਦਰਤੀ ਲੱਗਦੀ ਹੈ , ਮੈਂ ਆਪਣੇ  ਨੂੰ ਹੈਰਾਨ  ਦੇ ਹਾਂ .",1
191,"ਤੁਹਾਡੀਆਂ ਸਾਰੀਆਂ ਜ਼ਰੂਰਤਾਂ ਨੂੰ ਪੂਰਾ  ਸਕਦਾ ਹੈ ,   ਤੁਸੀਂ ਹੋਰ ਕੀ ਮੰਗ ਸਕਦੇ ਹੋ ?",1
192,"ਹਵਾਵਾਂ ਨਾਲ ਡਾਂਸ ਕਰੋ , ਸੁਪਨਿਆਂ ਦੇ ਖੰਭਾਂ ਨੂੰ ਹਵਾ ਵਿਚ ਖੋਲ੍ਹੋ",0
193,"ਹੁਣ ਵਾਰ ਐਨਜੀਓ ਵਿਚ ਕੰਮ  ਦਾ ਸਮਾਂ  ਗਿਆ ਹੈ , ਸਮਾਜ ਸ਼ਾਸਤਰ ਅਤੇ ਸਮਾਜ  ਕੰਮ ਭੁੱਲਣ ਦਾ ਸਮਾਂ  ਗਿਆ ਹੈ .",1
194,"`` ਆਪਣੀ ਪੇਂਟਿੰਗ ਨੂੰ ਵੇਖ ਕੇ , ਇੰਜ ਜਾਪਦਾ ਹੈ ਕਿ ਤੁਸੀਂ ਰੰਗਾਂ ਨੂੰ ਸਜਾ ਦਿੱਤੀ ਹੈ . ''",1
195,"ਇੱਥੇ ਜੁੱਤੇ  ,  ਉਨ੍ਹਾਂ ਦੀਆਂ ਲੱਤਾਂ ਨਹੀਂ  ! ( ਜੁੱਤੀਆਂ ਪਹਿਨਣ ਤੋਂ ਬਿਨਾਂ ਦੌੜ )",1
196,ਕੀ  ਡਰਾਇੰਗ ਇੱਕ ਬੱਚੇ ਦੁਆਰਾ ਕੀਤੀ  ਹੈ ? ਬਹੁਤ ਪਿਆਰਾ ਹੈ !,1
197,ਤਸਵੀਰ ਦੇ ਰੰਗ ਬਹੁਤ ਚਮਕਦਾਰ  ਜੋ ਮੈਨੂੰ ਸਨਗਲਾਸ ਲਗਾਉਣਾ ਪਿਆ,1
198,"ਸੁਭਾਅ ਫੈਲਾਓ ,  ਤੋਂ ਸ਼ਾਂਤੀ ਅਤੇ ਤਾਕਤ ਪ੍ਰਾਪਤ ਕਰੋ",0
199,ਸੰਗੀਤ ਇੰਨਾ ਉੱਚਾ ਹੈ ਕਿ ਕੰਨ ਬੋਲ਼ੇ  ਜਾਣਗੇ .,1
200,"ਤੁਹਾਡੀ ਖੋਜ ਸਾਡੇ ਸਾਰਿਆਂ  ਹੋਣੀ ਚਾਹੀਦੀ ਹੈ , ਤਾਂ ਜੋ ਅਸੀਂ ਸਾਰੇ ਮੂਰਖ ਹੋ ਜਾਣੇ ਚਾਹੀਦੇ ਹਾਂ .",1
201,"ਜ਼ਿੰਦਗੀ ਦਾ ਮਾਰਗ ਸੌਖਾ ਬਣਾਉਣ  , ਯਾਤਰਾ ਦੇ  ਨਾਲ",0
202,"ਸਿੱਖਣ ਦੀ ਪੌੜੀ , ਸੁਧਾਰਨ ਅਤੇ ਅੱਗੇ  , ਬਿਹਤਰ ਬਣੋ",0
203,"ਰੋਜ਼ ਕੁਝ ਨਵਾਂ ਸਿੱਖੋ , ਗਿਆਨ ਦੀ ਰੌਸ਼ਨੀ ਰੱਖੋ",0
204,"ਪਿਆਰ ਅਤੇ ਸਦਭਾਵਨਾ ਫੈਲਾਓ , ਦੁਨੀਆ ਨੂੰ  ਬਿਹਤਰ ਜਗ੍ਹਾ ਬਣਾਓ",0
205,"ਮੈਂ ਕਦੇ ਵੀ ਕਿਸੇ ਨਾਲ ਬੁਰਾ ਨਹੀਂ ਸੋਚਦਾ , ਮੈਂ ਸਾਰਿਆਂ  ਚੰਗਾ ਚਾਹੁੰਦਾ ਹਾਂ .",1
206,"ਨਫ਼ਰਤ ਦੀ ਅੱਗ ਨੂੰ ਬੁਝਾ ਕੇ , ਪਿਆਰ ਦਾ ਦੀਵਾ ਸਾੜੋ , ਦੁਨੀਆਂ ਨੂੰ ਪਿਆਰ ਕਰੋ",0
207,ਕਵਿਤਾ ਵਿਚ ਬਹੁਤ ਜ਼ਿਆਦਾ ਤਸਵੀਰ ਹੈ ਕਿ   ਸੱਤ  ਹੋਣਗੇ .,1
208,"ਕੁਦਰਤ ਦੀ ਸੁੰਦਰਤਾ ਨੂੰ ਨਾ ਵੇਖੋ , ਸਿਰਫ ਸੰਸਾਰ ਤੁਹਾਡੇ ਫੋਨ ਦੀ ਸਕ੍ਰੀਨ ਤੇ ਵੇਖਿਆ ਜਾਂਦਾ ਹੈ .",1
209,"ਵੀ ਇਨਸਾਨਾਂ ਦੇ ਮਨਾਂ ਤੇ ਨਿਯੰਤਰਣ  ਸਕਦਾ ਹੈ ,   ਸਾਵਧਾਨ ਰਹੋ !",1
210,"ਆਪਣੀ ਖੇਡ ਨੂੰ ਵੇਖਣਾ ਅਸੀਂ ਸੋਚਦੇ ਹਾਂ , ਸ਼ਾਇਦ ਤੁਸੀਂ ਵੀਡੀਓ ਗੇਮਜ਼ ਖੇਡਣਾ ਭੁੱਲ  ਹੋ .",1
211,"ਸ਼ੁਕਰਗੁਜ਼ਾਰੀ ਦੇ ਦਿਲ ਨੂੰ ਰੱਖੋ , ਛੋਟੀ ਖੁਸ਼ੀ ਦਾ ਅਨੰਦ",0
212,"ਛੋਟੇ ਪਲਾਂ ਵਿਚ ਵੀ ਚਿੜੀਆਂ ਦੇ ਗਾਣੇ ਲੱਭੋ ,  ਬਹੁਤ ਅਰਾਮਦਾਇਕ ਹੈ , ਖੁੱਲ੍ਹ ਕੇ ਜੀਓ",0
